Country,Region,Province,Season,Date_ISO,Date,Meet,Venue,Event,Distance,Stroke,Rank,Canonical_Swimmer,Swimmer,Match_Score,Manual_Match,Club,Time,Time_Seconds,FINA_Points,Source_URL,Source_File
,,,,2025-12-05,05/12/2025,Bulgarian Winter Nationals,,100m Backstroke,100.0,Backstroke,,"SIMEONOV, Jack Hristov","SIMEONOV, Jack Hristov",100.0,No,External,1:12.42,72.42,,https://www.swimcloud.com/swimmer/2335652/,manual
,,,,2025-12-05,05/12/2025,Bulgarian Winter Nationals,,100m Freestyle,100.0,Freestyle,,"SIMEONOV, Jack Hristov","SIMEONOV, Jack Hristov",100.0,No,External,1:07.39,67.39,,https://www.swimcloud.com/swimmer/2335652/,manual
,,,,2025-12-05,05/12/2025,Bulgarian Winter Nationals,,200m Backstroke,200.0,Backstroke,,"SIMEONOV, Jack Hristov","SIMEONOV, Jack Hristov",100.0,No,External,2:34.85,154.85,,https://www.swimcloud.com/swimmer/2335652/,manual
,,,,2025-12-05,05/12/2025,Bulgarian Winter Nationals,,50m Backstroke,50.0,Backstroke,,"SIMEONOV, Jack Hristov","SIMEONOV, Jack Hristov",100.0,No,External,33.04,33.04,,https://www.swimcloud.com/swimmer/2335652/,manual
,,,,2025-12-05,05/12/2025,Bulgarian Winter Nationals,,50m Butterfly,50.0,Butterfly,,"SIMEONOV, Jack Hristov","SIMEONOV, Jack Hristov",100.0,No,External,34.19,34.19,,https://www.swimcloud.com/swimmer/2335652/,manual
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,15,"ALBENCA SENDRA, Aroa","ALBENCA SENDRA, Aroa",100.0,No,C.N. Bosco,3:23.45,203.45,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,11,"BARTOLOME MARTINEZ, Noa","BARTOLOME MARTINEZ, Noa",100.0,No,C.N. Betera,3:07.42,187.42,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,15,"BLAZQUEZ ORTEGA, Maria","BLAZQUEZ ORTEGA, Maria",100.0,No,C.N. Riba-Roja,3:28.23,208.23,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,8,"BRIONES ZAMORA, Xiada","BRIONES ZAMORA, Xiada",100.0,No,Club Natacion Barracudas Torrent,3:08.36,188.36,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,21,"CAMARASA BAYARRI, Valentina","CAMARASA BAYARRI, Valentina",100.0,No,Club Deportivo Caxton College,3:46.18,226.18,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,4,"CASTILLO RUIZ, Mina","CASTILLO RUIZ, Mina",100.0,No,C. Valenciano,2:54.99,174.99,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,14,"CATALA SABORIT, Victoria","CATALA SABORIT, Victoria",100.0,No,C.N. Piscis-Mislata,3:17.66,197.66,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,2,"CHINCHILLA MUELAS, Julia","CHINCHILLA MUELAS, Julia",100.0,No,C.N. Betera,2:47.11,167.11,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,9,"ESPEJO REDIN, Martina","ESPEJO REDIN, Martina",100.0,No,C. Valenciano,3:03.98,183.98,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,10,"FERRI BELLVER, Pepa","FERRI BELLVER, Pepa",100.0,No,C.N. Bosco,3:05.80,185.8,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,13,"GARCIA SHAN, Angela","GARCIA SHAN, Angela",100.0,No,Club Natacion Barracudas Torrent,3:17.09,197.09,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,5,"GIOVANNIELLO, Ludovica","GIOVANNIELLO, Ludovica",100.0,No,C.N. Ferca-San Jose,2:54.85,174.85,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,17,"GUTIERREZ VALERO, Nuria","GUTIERREZ VALERO, Nuria",100.0,No,C.N. Moncada,3:25.60,205.6,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,3,"HERNANDEZ FITO, Isabel","HERNANDEZ FITO, Isabel",100.0,No,C. Valenciano,2:50.63,170.63,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,16,"HERNANDEZ OSCA, Vega","HERNANDEZ OSCA, Vega",100.0,No,Club Natacion Barracudas Torrent,4:03.36,243.36,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,14,"JABERANSARI, Delaram","JABERANSARI, Delaram",100.0,No,C.N.A Morvedre,3:18.84,198.84,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,6,"JIN, Zhiya","JIN, Zhiya",100.0,No,C.N. Piscis-Mislata,2:56.42,176.42000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,7,"LEE, Brooklyn","LEE, Brooklyn",100.0,No,C.N.A Morvedre,2:56.08,176.07999999999998,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,19,"LERME HERMOSILLA, Mariana","LERME HERMOSILLA, Mariana",100.0,No,Club Deportivo Caxton College,3:35.43,215.43,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,11,"LOSHCHYTS, Kira","LOSHCHYTS, Kira",100.0,No,C.N. Ferca-San Jose,3:13.76,193.76,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,13,"MARTINEZ SOLER, Paula","MARTINEZ SOLER, Paula",100.0,No,C. Valenciano,3:14.14,194.14,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,6,"MARTINEZ SORIANO, Martina","MARTINEZ SORIANO, Martina",100.0,No,C.N.A Morvedre,2:55.45,175.45,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,18,"MICHELI SUZARTE, Margherita","MICHELI SUZARTE, Margherita",100.0,No,Club Deportivo Caxton College,3:30.85,210.85,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,16,"NAVARRO RUIZ, Adriana","NAVARRO RUIZ, Adriana",100.0,No,C. Valenciano,3:25.44,205.44,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,3,"NICOLAU MARCO, Martina","NICOLAU MARCO, Martina",100.0,No,Club Natacion Barracudas Torrent,2:51.15,171.15,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,2,"NIETO RUIZ, Nuria","NIETO RUIZ, Nuria",100.0,No,C.N. Piscis-Mislata,2:40.53,160.53,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,1,"OLMOS MORA, Mara","OLMOS MORA, Mara",100.0,No,C.N. Delfin,21:46.73,1306.73,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,4,"PINILLA CORDIDO, Anabella","PINILLA CORDIDO, Anabella",100.0,No,C.N. Ferca-San Jose,2:53.13,173.13,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,5,"RODRIGUEZ DE LA IGLESIA, Olivia","RODRIGUEZ DE LA IGLESIA, Olivia",100.0,No,C.N.A Morvedre,2:55.44,175.44,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,8,"RODRIGUEZ ZAPATER, Carolina","RODRIGUEZ ZAPATER, Carolina",100.0,No,C.N.A Morvedre,2:58.70,178.7,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,7,"SAIZ CABALLERO, Martina","SAIZ CABALLERO, Martina",100.0,No,C.N. Piscis-Mislata,3:02.06,182.06,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,20,"SARGUES MILLA, Angela","SARGUES MILLA, Angela",100.0,No,C.N. Picassent,3:36.90,216.9,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,10,"TELLO TARAZON, Ines","TELLO TARAZON, Ines",100.0,No,C.N. Riba-Roja,3:10.27,190.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Breaststroke,100.0,Breaststroke,1,"TORTOLA TORREGROSA, Eva","TORTOLA TORREGROSA, Eva",100.0,No,C.N. Piscis-Mislata,2:39.92,159.92000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Breaststroke,100.0,Breaststroke,12,"UMPIERREZ ORERO, Sara","UMPIERREZ ORERO, Sara",100.0,No,C. Valenciano,3:07.76,187.76,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,17,"ALBENCA SENDRA, Aroa","ALBENCA SENDRA, Aroa",100.0,No,C.N. Bosco,3:50.88,230.88,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,13,"BARTOLOME MARTINEZ, Noa","BARTOLOME MARTINEZ, Noa",100.0,No,C.N. Betera,3:44.04,224.04,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Butterfly,100.0,Butterfly,15,"BLAZQUEZ ORTEGA, Maria","BLAZQUEZ ORTEGA, Maria",100.0,No,C.N. Riba-Roja,4:10.45,250.45,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Butterfly,100.0,Butterfly,9,"BRIONES ZAMORA, Xiada","BRIONES ZAMORA, Xiada",100.0,No,Club Natacion Barracudas Torrent,3:29.64,209.64,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,21,"CAMARASA BAYARRI, Valentina","CAMARASA BAYARRI, Valentina",100.0,No,Club Deportivo Caxton College,4:17.25,257.25,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,9,"CASTILLO RUIZ, Mina","CASTILLO RUIZ, Mina",100.0,No,C. Valenciano,3:25.88,205.88,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Butterfly,100.0,Butterfly,14,"CATALA SABORIT, Victoria","CATALA SABORIT, Victoria",100.0,No,C.N. Piscis-Mislata,3:42.77,222.77,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,2,"CHINCHILLA MUELAS, Julia","CHINCHILLA MUELAS, Julia",100.0,No,C.N. Betera,3:10.41,190.41,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,7,"ESPEJO REDIN, Martina","ESPEJO REDIN, Martina",100.0,No,C. Valenciano,3:22.03,202.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,12,"FERRI BELLVER, Pepa","FERRI BELLVER, Pepa",100.0,No,C.N. Bosco,3:32.50,212.5,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Butterfly,100.0,Butterfly,7,"GARCIA SHAN, Angela","GARCIA SHAN, Angela",100.0,No,Club Natacion Barracudas Torrent,3:27.55,207.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Butterfly,100.0,Butterfly,6,"GIOVANNIELLO, Ludovica","GIOVANNIELLO, Ludovica",100.0,No,C.N. Ferca-San Jose,3:24.15,204.15,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,16,"GUTIERREZ VALERO, Nuria","GUTIERREZ VALERO, Nuria",100.0,No,C.N. Moncada,3:50.78,230.78,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,3,"HERNANDEZ FITO, Isabel","HERNANDEZ FITO, Isabel",100.0,No,C. Valenciano,3:11.98,191.98,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,14,"JABERANSARI, Delaram","JABERANSARI, Delaram",100.0,No,C.N.A Morvedre,3:46.96,226.96,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Butterfly,100.0,Butterfly,5,"JIN, Zhiya","JIN, Zhiya",100.0,No,C.N. Piscis-Mislata,3:21.95,201.95,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,5,"LEE, Brooklyn","LEE, Brooklyn",100.0,No,C.N.A Morvedre,3:18.16,198.16,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,20,"LERME HERMOSILLA, Mariana","LERME HERMOSILLA, Mariana",100.0,No,Club Deportivo Caxton College,4:10.80,250.8,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevín Benimamet,Benimamet,100m Butterfly,100.0,Butterfly,12,"LOSHCHYTS, Kira","LOSHCHYTS, Kira",100.0,No,C.N. Ferca-San Jose,3:36.12,216.12,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1602_resbenim71225.pdf,1602_resbenim71225.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-12-07,07/12/2025,2ª Jornada Benjamin 3ª Alevin Nazaret,Nazaret,100m Butterfly,100.0,Butterfly,11,"MARTINEZ SOLER, Paula","MARTINEZ SOLER, Paula",100.0,No,C. Valenciano,3:29.99,209.99,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf,1604_2025_2JORNADABENJAMIN3ALEVIN_NAZARET1.pdf
