Country,Region,Province,Season,Date_ISO,Date,Meet,Venue,Event,Distance,Stroke,Rank,Canonical_Swimmer,Swimmer,Match_Score,Manual_Match,Club,Time,Time_Seconds,FINA_Points,Source_URL,Source_File
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,1,"CZAJKA, Czarek","CZAJKA, Czarek",100.0,No,C.N. Delfin,5:19.12,319.12,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,2,"FLOX VOLOHOVA, Erik","FLOX VOLOHOVA, Erik",100.0,No,C.N.A Morvedre,5:29.52,329.52,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,3,"ALIAGA SEVILLA, Pablo","ALIAGA SEVILLA, Pablo",100.0,No,C.N. Piscis-Mislata,5:37.31,337.31,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,4,"MEDINA GINER, Javier","MEDINA GINER, Javier",100.0,No,C.N. Piscis-Mislata,5:45.27,345.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,5,"ANDRIIKO, Artem","ANDRIIKO, Artem",100.0,No,C.N. Delfin,5:49.54,349.54,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,6,"PARDO ESTALLERES, Alejandro","PARDO ESTALLERES, Alejandro",100.0,No,C.N. Ferca-San Jose,5:59.35,359.35,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,7,"PINILLA CORDIDO, Miguel Enrique","PINILLA CORDIDO, Miguel Enrique",100.0,No,C.N. Ferca-San Jose,6:01.98,361.98,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,8,"HERNANDEZ ASENSI, Leo","HERNANDEZ ASENSI, Leo",100.0,No,C.N. Betera,6:17.53,377.53,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,9,"ROMERO MARTINEZ, Daniel","ROMERO MARTINEZ, Daniel",100.0,No,C.N. Piscis-Mislata,6:19.32,379.32,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,10,"SANCHEZ CORREOSO, Noel","SANCHEZ CORREOSO, Noel",100.0,No,C. Sirenas Catarroja,6:27.35,387.35,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,11,"LOPEZ DEBON, Andres","LOPEZ DEBON, Andres",100.0,No,Club Natacion Barracudas Torrent,6:28.66,388.66,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,12,"BASTIDA ZOLA, Antonio","BASTIDA ZOLA, Antonio",100.0,No,C.N. Delfin,6:35.33,395.33,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,13,"ILIN, Daniel","ILIN, Daniel",100.0,No,C.N. Ferca-San Jose,6:40.86,400.86,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,14,"PANIAGUA, Dulio","PANIAGUA, Dulio",100.0,No,C.N. Delfin,6:43.69,403.69,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,15,"PIZZORNO CAÑIZALES, Lucas","PIZZORNO CAÑIZALES, Lucas",100.0,No,C.N. Ferca-San Jose,6:52.53,412.53,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,16,"VIVO BORONAT, Nicolas","VIVO BORONAT, Nicolas",100.0,No,C.N. Ferca-San Jose,6:57.45,417.45,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,17,"CERRILLO MONTERO, Nicolas","CERRILLO MONTERO, Nicolas",100.0,No,C.N. Quart De Poblet,7:16.35,436.35,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,18,"ROMERO PONS, Alejandro","ROMERO PONS, Alejandro",100.0,No,C.N. Betera,7:21.85,441.85,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,19,"MARTINEZ CUSI, Carlos Andree","MARTINEZ CUSI, Carlos Andree",100.0,No,Club Natacion Barracudas Torrent,7:34.99,454.99,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,20,"KITSEN, Yefym","KITSEN, Yefym",100.0,No,Club Natacion Barracudas Torrent,7:36.38,456.38,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,21,"LU, Zhangjin","LU, Zhangjin",100.0,No,C.N. Bosco,7:37.55,457.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,22,"GARRIGUES COSTA, Nacho","GARRIGUES COSTA, Nacho",100.0,No,Club Natacion Barracudas Torrent,7:52.50,472.5,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,23,"CARBONE, Aldo","CARBONE, Aldo",100.0,No,C.N.A Morvedre,7:54.24,474.24,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,24,"HIDALGO POZO, Manuel","HIDALGO POZO, Manuel",100.0,No,Club Natacion Barracudas Torrent,8:31.58,511.58,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,1,"SAEZ ORENDAIN, Chloe","SAEZ ORENDAIN, Chloe",100.0,No,C.N. Delfin,37.97,37.97,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,2,"NIETO RUIZ, Nuria","NIETO RUIZ, Nuria",100.0,No,C.N. Piscis-Mislata,38.68,38.68,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,3,"CHINCHILLA MUELAS, Julia","CHINCHILLA MUELAS, Julia",100.0,No,C.N. Betera,40.45,40.45,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,4,"TORTOLA TORREGROSA, Eva","TORTOLA TORREGROSA, Eva",100.0,No,C.N. Piscis-Mislata,41.83,41.83,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,5,"JIN, Zhiya","JIN, Zhiya",100.0,No,C.N. Piscis-Mislata,43.27,43.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,6,"SAIZ CABALLERO, Martina","SAIZ CABALLERO, Martina",100.0,No,C.N. Piscis-Mislata,44.01,44.01,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,7,"OCHOA GONZALEZ, Josune","OCHOA GONZALEZ, Josune",100.0,No,C.N. Delfin,45.18,45.18,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,8,"LOBATON VAQUERO, Emma","LOBATON VAQUERO, Emma",100.0,No,C.N. Ferca-San Jose,45.20,45.2,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,9,"TELLO TARAZON, Ines","TELLO TARAZON, Ines",100.0,No,C.N. Riba-Roja,46.60,46.6,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,10,"TORRALBO MURCIA, Julia","TORRALBO MURCIA, Julia",100.0,No,C.N. Bosco,46.93,46.93,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,11,"SANCHIS TALENS, Nela","SANCHIS TALENS, Nela",100.0,No,C.N. Xuquer,47.02,47.02,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,12,"SARGUES MILLA, Angela","SARGUES MILLA, Angela",100.0,No,C.N. Picassent,47.59,47.59,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,13,"GIOVANNIELLO, Ludovica","GIOVANNIELLO, Ludovica",100.0,No,C.N. Ferca-San Jose,47.67,47.67,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,14,"JABERANSARI, Delaram","JABERANSARI, Delaram",100.0,No,C.N.A Morvedre,48.25,48.25,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,15,"GUTIERREZ VALERO, Nuria","GUTIERREZ VALERO, Nuria",100.0,No,C.N. Moncada,50.67,50.67,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,16,"LOSHCHYTS, Kira","LOSHCHYTS, Kira",100.0,No,C.N. Ferca-San Jose,50.75,50.75,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,17,"CATALA SABORIT, Victoria","CATALA SABORIT, Victoria",100.0,No,C.N. Piscis-Mislata,52.06,52.06,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,18,"BLAZQUEZ ORTEGA, Maria","BLAZQUEZ ORTEGA, Maria",100.0,No,C.N. Riba-Roja,52.29,52.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,19,"CASTELL FLUIXA, Daniela","CASTELL FLUIXA, Daniela",100.0,No,C.N. Xuquer,53.26,53.26,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,20,"HERNANDEZ OSCA, Vega","HERNANDEZ OSCA, Vega",100.0,No,Club Natacion Barracudas Torrent,53.42,53.42,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,400m Freestyle,400,Freestyle,21,"RAMIREZ AGUIRRE, Kiara","RAMIREZ AGUIRRE, Kiara",100.0,No,C.N. Xirivella,54.27,54.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,1,"RABADAN TAMARIT, Blasco","RABADAN TAMARIT, Blasco",100.0,No,C.N. Valencia Masters Sedavi,39.49,39.49,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,2,"ANDRIIKO, Artem","ANDRIIKO, Artem",100.0,No,C.N. Delfin,40.60,40.6,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,3,"MEDINA GINER, Javier","MEDINA GINER, Javier",100.0,No,C.N. Piscis-Mislata,42.12,42.12,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,4,"MARTINEZ CORMAN, Guillem","MARTINEZ CORMAN, Guillem",100.0,No,C.N. Valencia Masters Sedavi,42.82,42.82,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,5,"IANSON, Fedor","IANSON, Fedor",100.0,No,C.N. Ferca-San Jose,44.23,44.23,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,6,"SANCHEZ CORREOSO, Noel","SANCHEZ CORREOSO, Noel",100.0,No,C. Sirenas Catarroja,44.63,44.63,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,7,"BALLESTER SANJAIME, Edu","BALLESTER SANJAIME, Edu",100.0,No,C.N. Moncada,45.35,45.35,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-11-22,22/11/2025,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET,Benimamet,50m Backstroke,50,Backstroke,8,"ILIN, Daniel","ILIN, Daniel",100.0,No,C.N. Ferca-San Jose,45.86,45.86,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf,1600_2025_VAL_2JORNADALIGAALEVIN_BENIMAMET.pdf
